,close,return,realreturn,direction,lag1,lag2,lag3,lag4,lag5,result,up,uptotal,rsi
725,114.23,0.0005253940576199009,0.060000000000002274,1,1,1,2,1,0,0.060000000000002274,1,0.060000000000002274,16.20469083155657
726,114.63,0.003495590381062518,0.3999999999999915,1,2,1,1,2,1,0.3999999999999915,1,0.3999999999999915,24.06639004149374
727,114.64,8.723339299817119e-05,0.010000000000005116,1,2,2,1,1,2,0.010000000000005116,1,0.010000000000005116,22.621564482029502
728,115.22,0.005046560784320592,0.5799999999999983,1,2,2,2,1,1,0.5799999999999983,1,0.5799999999999983,30.418250950570286
729,114.53,-0.006006546894612134,-0.6899999999999977,-1,2,2,2,2,1,0.6899999999999977,0,-0.0,22.59786476868324
730,114.8,0.0023546864758410544,0.269999999999996,1,1,2,2,2,2,0.269999999999996,1,0.269999999999996,27.160493827160415
731,114.54,-0.002267376919754767,-0.2599999999999909,-1,2,1,2,2,2,0.2599999999999909,0,-0.0,28.25688073394494
732,114.72,0.0015702698855988944,0.1799999999999926,1,1,2,1,2,2,0.1799999999999926,1,0.1799999999999926,31.910946196660362
733,112.62,-0.01847505702483769,-2.0999999999999943,-1,2,1,2,1,2,2.0999999999999943,0,-0.0,26.666666666666593
734,112.6,-0.0001776041208825339,-0.020000000000010232,-1,0,2,1,2,1,0.020000000000010232,0,-0.0,31.675874769797268
735,110.69,-0.01710821430805738,-1.9099999999999966,-1,1,0,2,1,2,1.9099999999999966,0,-0.0,23.593964334704935
736,109.4,-0.011722611409651699,-1.289999999999992,-1,0,1,0,2,1,1.289999999999992,0,-0.0,17.942583732057308
737,110.9,0.013618004368440496,1.5,1,0,0,1,0,2,1.5,1,1.5,32.051282051282
738,111.32,0.003780042301368626,0.4199999999999875,1,3,0,0,1,0,0.4199999999999875,1,0.4199999999999875,35.29411764705871
739,110.29,-0.009295676339634342,-1.029999999999987,-1,2,3,0,0,1,1.029999999999987,0,-0.0,31.519699812382644
740,110.93,0.0057861114325127826,0.6400000000000006,1,0,2,3,0,0,0.6400000000000006,1,0.6400000000000006,33.02752293577979
741,109.76,-0.010603207772993204,-1.1700000000000017,-1,2,0,2,3,0,1.1700000000000017,0,-0.0,29.767827529021485
742,109.97,0.0019114373452680088,0.20999999999999375,1,0,2,0,2,3,0.20999999999999375,1,0.20999999999999375,27.54491017964061
743,108.41,-0.014287265649642755,-1.5600000000000023,-1,2,0,2,0,2,1.5600000000000023,0,-0.0,25.636942675159112
744,108.43,0.00018446781089034465,0.020000000000010232,1,0,2,0,2,0,0.020000000000010232,1,0.020000000000010232,24.126726238830173
745,108.32,-0.0010149943201257997,-0.11000000000001364,-1,2,0,2,0,2,0.11000000000001364,0,-0.0,24.424342105263065
746,107.4,-0.008529627089200421,-0.9199999999999875,-1,1,2,0,2,0,0.9199999999999875,0,-0.0,21.62790697674416
747,108.97,0.014512432914030465,1.5699999999999932,1,0,1,2,0,2,1.5699999999999932,1,1.5699999999999932,35.24656426839122
748,110.01,0.009498655762549555,1.0400000000000063,1,3,0,1,2,0,1.0400000000000063,1,1.0400000000000063,40.32860343539957
749,109.93,-0.0007274711605719002,-0.0799999999999983,-1,3,3,0,1,2,0.0799999999999983,0,-0.0,46.71280276816612
750,111.11,0.01067690200514488,1.1799999999999926,1,1,3,3,0,1,1.1799999999999926,1,1.1799999999999926,57.46724890829693
751,110.45,-0.005957771729791094,-0.6599999999999966,-1,3,1,3,3,0,0.6599999999999966,0,-0.0,47.879359095193195
752,109.86,-0.005356101951651872,-0.5900000000000034,-1,1,3,1,3,3,0.5900000000000034,0,-0.0,43.22820037105754
753,110.89,0.009331891050650246,1.0300000000000011,1,1,1,3,1,3,1.0300000000000011,1,1.0300000000000011,52.782931354359896
754,111.32,0.003870217692565483,0.4299999999999926,1,3,1,1,3,1,0.4299999999999926,1,0.4299999999999926,51.844843897823964
755,111.71,0.003497290925066978,0.39000000000000057,1,2,3,1,1,3,0.39000000000000057,1,0.39000000000000057,59.95914198161384
756,111.7,-8.952150760191308e-05,-0.009999999999990905,-1,2,2,3,1,1,0.009999999999990905,0,-0.0,59.019812304483864
757,110.65,-0.00944463957809634,-1.0499999999999972,-1,1,2,2,3,1,1.0499999999999972,0,-0.0,62.3348017621146
758,112.23,0.014178270531105826,1.5799999999999983,1,0,1,2,2,3,1.5799999999999983,1,1.5799999999999983,67.85714285714289
759,112.2,-0.00026734393956848266,-0.030000000000001137,-1,3,0,1,2,2,0.030000000000001137,0,-0.0,68.37121212121222
760,113.4,0.010638398205055797,1.2000000000000028,1,1,3,0,1,2,1.2000000000000028,1,1.2000000000000028,77.6752767527676
761,112.94,-0.004064687048961132,-0.46000000000000796,-1,3,1,3,0,1,0.46000000000000796,0,-0.0,70.40082219938336
762,113.39,0.003976499739057769,0.45000000000000284,1,1,3,1,3,0,0.45000000000000284,1,0.45000000000000284,68.49015317286651
763,113.42,0.00026453860213345045,0.030000000000001137,1,2,1,3,1,3,0.030000000000001137,1,0.030000000000001137,69.1969196919692
764,113.13,-0.002560142647506532,-0.29000000000000625,-1,2,2,1,3,1,0.29000000000000625,0,-0.0,62.317073170731675
765,114.19,0.009326127775181183,1.0600000000000023,1,1,2,2,1,3,1.0600000000000023,1,1.0600000000000023,71.74418604651159
766,114.38,0.0016625107736134572,0.18999999999999773,1,3,1,2,2,1,0.18999999999999773,1,0.18999999999999773,77.56097560975606
767,114.33,-0.00043723493329159727,-0.04999999999999716,-1,2,3,1,2,2,0.04999999999999716,0,-0.0,73.82271468144043
768,113.72,-0.0053497167710795076,-0.6099999999999994,-1,1,2,3,1,2,0.6099999999999994,0,-0.0,66.21621621621624
769,112.63,-0.009631176723193934,-1.0900000000000034,-1,1,1,2,3,1,1.0900000000000034,0,-0.0,55.67901234567901
770,111.71,-0.008201882476848176,-0.9200000000000017,-1,0,1,1,2,3,0.9200000000000017,0,-0.0,50.05549389567143
771,109.65,-0.018612752718859735,-2.059999999999988,-1,0,0,1,1,2,2.059999999999988,0,-0.0,45.009980039920165
772,109.32,-0.003014113804030008,-0.3300000000000125,-1,0,0,0,1,1,0.3300000000000125,0,-0.0,33.409350057012524
773,108.45,-0.007990123786983798,-0.8699999999999903,-1,1,0,0,0,1,0.8699999999999903,0,-0.0,30.489073881373596
774,109.17,0.006617063019294737,0.7199999999999989,1,0,1,0,0,0,0.7199999999999989,1,0.7199999999999989,26.834611171960574
775,108.89,-0.0025681019342085774,-0.28000000000000114,-1,3,0,1,0,0,0.28000000000000114,0,-0.0,27.37430167597768
776,110.03,0.01041485752385164,1.1400000000000006,1,1,3,0,1,0,1.1400000000000006,1,1.1400000000000006,32.57261410788382
777,109.33,-0.006382224435427866,-0.7000000000000028,-1,3,1,3,0,1,0.7000000000000028,0,-0.0,30.164888457807944
778,108.98,-0.003206452291441118,-0.3499999999999943,-1,0,3,1,3,0,0.3499999999999943,0,-0.0,29.990356798457114
779,108.16,-0.00755276686029837,-0.8200000000000074,-1,1,0,3,1,3,0.8200000000000074,0,-0.0,20.23692003948665
780,106.78,-0.012840969222613782,-1.3799999999999955,-1,0,1,0,3,1,1.3799999999999955,0,-0.0,16.43109540636043
781,107.63,0.00792877620416662,0.8499999999999943,1,0,0,1,0,3,0.8499999999999943,1,0.8499999999999943,22.359735973597324
782,106.54,-0.010178917787353631,-1.0899999999999892,-1,3,0,0,1,0,1.0899999999999892,0,-0.0,21.507936507936492
783,106.64,0.0009381743816000199,0.09999999999999432,1,0,3,0,0,1,0.09999999999999432,1,0.09999999999999432,24.203273040482305
784,105.99,-0.006113925831289725,-0.6500000000000057,-1,2,0,3,0,0,0.6500000000000057,0,-0.0,24.779541446208064
785,106.44,0.004236696070324921,0.45000000000000284,1,1,2,0,3,0,0.45000000000000284,1,0.45000000000000284,33.504624871531284
786,106.7,0.0024397121982192302,0.2600000000000051,1,2,1,2,0,3,0.2600000000000051,1,0.2600000000000051,36.438923395445165
787,107.17,0.0043952004171979135,0.46999999999999886,1,2,2,1,2,0,0.46999999999999886,1,0.46999999999999886,43.088552915766726
788,106.82,-0.003271183813281473,-0.3500000000000085,-1,2,2,2,1,2,0.3500000000000085,0,-0.0,36.7829021372328
789,106.89,0.0006550933742301313,0.07000000000000739,1,1,2,2,2,1,0.07000000000000739,1,0.07000000000000739,38.47926267281107
790,107.11,0.0020560754906837953,0.21999999999999886,1,2,1,2,2,2,0.21999999999999886,1,0.21999999999999886,31.185567010309285
791,106.26,-0.007967422753741023,-0.8499999999999943,-1,2,2,1,2,2,0.8499999999999943,0,-0.0,30.5941845764855
792,106.43,0.0015985710301557594,0.1700000000000017,1,0,2,2,1,2,0.1700000000000017,1,0.1700000000000017,33.50582147477364
793,106.59,0.0015022066480925374,0.1599999999999966,1,2,0,2,2,1,0.1599999999999966,1,0.1599999999999966,38.89674681753893
794,106.71,0.0011251759274281074,0.11999999999999034,1,2,2,0,2,2,0.11999999999999034,1,0.11999999999999034,49.39759036144572
795,106.81,0.0009366804731305568,0.10000000000000853,1,2,2,2,0,2,0.10000000000000853,1,0.10000000000000853,41.897233201581095
796,106.52,-0.0027187941558726105,-0.29000000000000625,-1,2,2,2,2,0,0.29000000000000625,0,-0.0,49.76525821596232
797,107.48,0.00897202280155898,0.960000000000008,1,1,2,2,2,2,0.960000000000008,1,0.960000000000008,58.203124999999986
798,107.35,-0.001210259422500561,-0.13000000000000966,-1,3,1,2,2,2,0.13000000000000966,0,-0.0,64.78260869565204
799,106.96,-0.003639591531102264,-0.39000000000000057,-1,1,3,1,2,2,0.39000000000000057,0,-0.0,55.72687224669593
800,107.31,0.003266909145348321,0.3500000000000085,1,1,1,3,1,2,0.3500000000000085,1,0.3500000000000085,56.58747300215976
801,108.33,0.009460282018440055,1.019999999999996,1,2,1,1,3,1,1.019999999999996,1,1.019999999999996,61.19691119691109
802,107.86,-0.004348034048395154,-0.46999999999999886,-1,3,2,1,1,3,0.46999999999999886,0,-0.0,59.81132075471699
803,107.82,-0.0003709198855583054,-0.04000000000000625,-1,1,3,2,1,1,0.04000000000000625,0,-0.0,58.823529411764596
804,108.22,0.0037030221910664958,0.4000000000000057,1,1,1,3,2,1,0.4000000000000057,1,0.4000000000000057,60.18348623853205
805,107.77,-0.004166865605848937,-0.45000000000000284,-1,2,1,1,3,2,0.45000000000000284,0,-0.0,64.95049504950474
806,108.11,0.0031499006959396472,0.3400000000000034,1,1,2,1,1,3,0.3400000000000034,1,0.3400000000000034,66.0919540229883
807,107.4,-0.0065890452299155935,-0.7099999999999937,-1,2,1,2,1,1,0.7099999999999937,0,-0.0,57.019064124783334
808,107.21,-0.0017706542066159986,-0.19000000000001194,-1,0,2,1,2,1,0.19000000000001194,0,-0.0,54.280821917808176
809,108.06,0.007897100547771424,0.8500000000000085,1,1,0,2,1,2,0.8500000000000085,1,0.8500000000000085,59.48406676782996
810,107.28,-0.0072443894424966205,-0.7800000000000011,-1,3,1,0,2,1,0.7800000000000011,0,-0.0,55.36723163841807
811,106.48,-0.007485064886566856,-0.7999999999999972,-1,0,3,1,0,2,0.7999999999999972,0,-0.0,42.77456647398849
812,105.36,-0.010574116651830596,-1.1200000000000045,-1,0,0,3,1,0,1.1200000000000045,0,-0.0,37.420986093552564
813,103.89,-0.014050410352585288,-1.4699999999999989,-1,0,0,0,3,1,1.4699999999999989,0,-0.0,32.92547274749733
814,103.48,-0.003954289764611911,-0.4099999999999966,-1,0,0,0,0,3,0.4099999999999966,0,-0.0,28.839779005524935
815,103.37,-0.0010635727374349439,-0.10999999999999943,-1,1,0,0,0,0,0.10999999999999943,0,-0.0,19.53316953316968
816,104.01,0.00617226378464845,0.6400000000000006,1,1,1,0,0,0,0.6400000000000006,1,0.6400000000000006,26.83513838748508
817,102.66,-0.013064491232884678,-1.3500000000000085,-1,3,1,1,0,0,1.3500000000000085,0,-0.0,23.18087318087329
818,102.84,0.0017518252655316546,0.18000000000000682,1,0,3,1,1,0,0.18000000000000682,1,0.18000000000000682,21.382978723404385
819,101.75,-0.010655558074984344,-1.0900000000000034,-1,2,0,3,1,1,1.0900000000000034,0,-0.0,20.019920318725223
820,103.41,0.016182844874179342,1.6599999999999966,1,0,2,0,3,1,1.6599999999999966,1,1.6599999999999966,29.313380281690176
821,101.79,-0.01578980173263508,-1.6199999999999903,-1,3,0,2,0,3,1.6199999999999903,0,-0.0,27.13936430317853
822,100.64,-0.011362074512118157,-1.1500000000000057,-1,0,3,0,2,0,1.1500000000000057,0,-0.0,25.170068027210945
823,99.32,-0.01320283231216459,-1.3200000000000074,-1,0,0,3,0,2,1.3200000000000074,0,-0.0,18.102189781021906
824,97.32,-0.020342442724644035,-2.0,-1,0,0,0,3,0,2.0,0,-0.0,16.621983914209125
825,99.87,0.02586482233972154,2.5500000000000114,1,0,0,0,0,3,2.5500000000000114,1,2.5500000000000114,30.17396520695865
826,99.06,-0.008143613094951612,-0.8100000000000023,-1,3,0,0,0,0,0.8100000000000023,0,-0.0,30.745721271393684
827,99.51,0.004532414466979212,0.45000000000000284,1,0,3,0,0,0,0.45000000000000284,1,0.45000000000000284,35.72359843546288
828,99.41,-0.0010054294030170524,-0.10000000000000853,-1,2,0,3,0,0,0.10000000000000853,0,-0.0,36.460412508316715
829,100.74,0.01329022809345058,1.3299999999999983,1,1,2,0,3,0,1.3299999999999983,1,1.3299999999999983,41.9076923076923
830,99.99,-0.007472759329746478,-0.75,-1,3,1,2,0,3,0.75,0,-0.0,37.71393643031785
831,99.19,-0.008032978229855554,-0.7999999999999972,-1,0,3,1,2,0,0.7999999999999972,0,-0.0,39.02593295382671
832,99.65,0.004626843900901368,0.46000000000000796,1,0,0,3,1,2,0.46000000000000796,1,0.46000000000000796,40.087010565568704
833,99.19,-0.004626843900901445,-0.46000000000000796,-1,2,0,0,3,1,0.46000000000000796,0,-0.0,41.720569210866756
834,99.69,0.005028168276710151,0.5,1,1,2,0,0,3,0.5,1,0.5,36.993006993007036
835,101.85,0.021435771638202233,2.1599999999999966,1,2,1,2,0,0,2.1599999999999966,1,2.1599999999999966,50.20215633423176
836,102.36,0.004994868618773217,0.5100000000000051,1,3,2,1,2,0,0.5100000000000051,1,0.5100000000000051,56.056338028168994
837,102.25,-0.0010752163686769077,-0.10999999999999943,-1,2,3,2,1,2,0.10999999999999943,0,-0.0,61.27790608160123
838,101.59,-0.006475689819457558,-0.6599999999999966,-1,1,2,3,2,1,0.6599999999999966,0,-0.0,68.32618025751071
839,102.4,0.007941607501953751,0.8100000000000023,1,0,1,2,3,2,0.8100000000000023,1,0.8100000000000023,62.76488395560038
840,102.65,0.0024384308595351675,0.25,1,3,0,1,2,3,0.25,1,0.25,69.19786096256682
841,101.8,-0.008315039348520346,-0.8500000000000085,-1,2,3,0,1,2,0.8500000000000085,0,-0.0,61.743589743589666
842,101.94,0.0013743007954732048,0.14000000000000057,1,0,2,3,0,1,0.14000000000000057,1,0.14000000000000057,62.92134831460672
843,100.86,-0.010650988263316405,-1.0799999999999983,-1,2,0,2,3,0,1.0799999999999983,0,-0.0,50.62893081761008
844,101.09,0.002277792517386969,0.23000000000000398,1,0,2,0,2,3,0.23000000000000398,1,0.23000000000000398,56.09756097560978
845,101.82,0.007195339308223617,0.7299999999999898,1,2,0,2,0,2,0.7299999999999898,1,0.7299999999999898,64.69273743016754
846,101.82,0.0,0.0,0,3,2,0,2,0,0.0,0,0.0,62.779740871613576
847,102.49,0.006558684369281646,0.6700000000000017,1,1,3,2,0,2,0.6700000000000017,1,0.6700000000000017,68.96551724137929
848,103.71,0.011833309758171318,1.2199999999999989,1,3,1,3,2,0,1.2199999999999989,1,1.2199999999999989,71.33757961783438
849,103.26,-0.004348463150139709,-0.44999999999998863,-1,3,3,1,3,2,0.44999999999998863,0,-0.0,59.14396887159541
850,103.02,-0.00232693531406402,-0.2400000000000091,-1,1,3,3,1,3,0.2400000000000091,0,-0.0,54.43548387096773
851,103.37,0.0033916404429542024,0.3500000000000085,1,1,1,3,3,1,0.3500000000000085,1,0.3500000000000085,57.291666666666686
852,104.26,0.008572994759566464,0.8900000000000006,1,2,1,1,3,3,0.8900000000000006,1,0.8900000000000006,66.87737041719342
853,104.41,0.0014376769620589817,0.14999999999999147,1,3,2,1,1,3,0.14999999999999147,1,0.14999999999999147,63.862068965517174
854,104.18,-0.0022052839849733765,-0.22999999999998977,-1,2,3,2,1,1,0.22999999999998977,0,-0.0,60.580912863070566
855,104.02,-0.0015369839721192178,-0.1600000000000108,-1,1,2,3,2,1,0.1600000000000108,0,-0.0,66.9724770642202
856,103.89,-0.001250541262486044,-0.12999999999999545,-1,1,1,2,3,2,0.12999999999999545,0,-0.0,64.93108728943344
857,104.42,0.0050885808999660215,0.5300000000000011,1,1,1,1,2,3,0.5300000000000011,1,0.5300000000000011,79.76588628762548
858,105.39,0.009246526963439021,0.9699999999999989,1,2,1,1,1,2,0.9699999999999989,1,0.9699999999999989,81.99404761904766
859,104.85,-0.005136997597916468,-0.5400000000000063,-1,3,2,1,1,1,0.5400000000000063,0,-0.0,73.20061255742726
860,104.76,-0.0008587377084177582,-0.0899999999999892,-1,1,3,2,1,1,0.0899999999999892,0,-0.0,72.20543806646539
861,104.72,-0.00038189803786673013,-0.04000000000000625,-1,1,1,3,2,1,0.04000000000000625,0,-0.0,68.61435726210355
862,103.73,-0.009498752157907785,-0.9899999999999949,-1,1,1,1,3,2,0.9899999999999949,0,-0.0,50.17361111111121
863,102.95,-0.00754793596993827,-0.7800000000000011,-1,0,1,1,1,3,0.7800000000000011,0,-0.0,47.45484400656812
864,103.74,0.00764433544945557,0.789999999999992,1,0,0,1,1,1,0.789999999999992,1,0.789999999999992,55.42168674698795
865,104.74,0.009593319928087549,1.0,1,3,0,0,1,1,1.0,1,1.0,59.39643347050752
866,105.04,0.002860141143199208,0.30000000000001137,1,3,3,0,0,1,0.30000000000001137,1,0.30000000000001137,55.82089552238808
867,104.75,-0.0027646711922936803,-0.29000000000000625,-1,2,3,3,0,0,0.29000000000000625,0,-0.0,52.48538011695909
868,104.07,-0.0065128091524791565,-0.6800000000000068,-1,1,2,3,3,0,0.6800000000000068,0,-0.0,49.24554183813434
869,104.32,0.0023993485285747035,0.25,1,0,1,2,3,3,0.25,1,0.25,52.03252032520324
870,103.67,-0.00625032084332206,-0.6499999999999915,-1,2,0,1,2,3,0.6499999999999915,0,-0.0,48.607594936708864
871,103.04,-0.006095514978977174,-0.6299999999999955,-1,0,2,0,1,2,0.6299999999999955,0,-0.0,41.375000000000036
872,104.07,0.009946487293724363,1.029999999999987,1,1,0,2,0,1,1.029999999999987,1,1.029999999999987,41.8114143920595
873,103.31,-0.007329572788413933,-0.7599999999999909,-1,3,1,0,2,0,0.7599999999999909,0,-0.0,40.700483091787454
874,103.43,0.0011608785283583468,0.12000000000000455,1,0,3,1,0,2,0.12000000000000455,1,0.12000000000000455,41.99759326113116
875,104.23,0.0077049403615185915,0.7999999999999972,1,2,0,3,1,0,0.7999999999999972,1,0.7999999999999972,47.29878721058437
876,104.68,0.004308081910714238,0.45000000000000284,1,3,2,0,3,1,0.45000000000000284,1,0.45000000000000284,55.56858147713953
877,105.49,0.007708084031772119,0.8099999999999881,1,2,3,2,0,3,0.8099999999999881,1,0.8099999999999881,64.83644859813083
878,105.4,-0.0008535255864553024,-0.0899999999999892,-1,3,2,3,2,0,0.0899999999999892,0,-0.0,60.559796437659145
879,104.42,-0.009341408124855738,-0.980000000000004,-1,1,3,2,3,2,0.980000000000004,0,-0.0,47.959183673469425
880,105.08,0.0063007368349326754,0.6599999999999966,1,0,1,3,2,3,0.6599999999999966,1,0.6599999999999966,50.243902439024346
881,105.21,0.0012363880028571621,0.12999999999999545,1,3,0,1,3,2,0.12999999999999545,1,0.12999999999999545,52.86069651741292
882,105.94,0.006914543296184249,0.730000000000004,1,2,3,0,1,3,0.730000000000004,1,0.730000000000004,61.5574783683561
883,104.98,-0.009103040292226833,-0.9599999999999937,-1,3,2,3,0,1,0.9599999999999937,0,-0.0,53.750000000000085
884,106.3,0.012495429523748361,1.3199999999999932,1,0,3,2,3,0,1.3199999999999932,1,1.3199999999999932,63.88595564941928
885,107.43,0.010574187330548778,1.1300000000000097,1,3,0,3,2,3,1.1300000000000097,1,1.1300000000000097,72.01604814443341
886,106.96,-0.004384539884763386,-0.4700000000000131,-1,3,3,0,3,2,0.4700000000000131,0,-0.0,65.35600425079706
887,107.95,0.009213224167128655,0.9900000000000091,1,1,3,3,0,3,0.9900000000000091,1,0.9900000000000091,74.06639004149376
888,108.21,0.0024056266227409293,0.2599999999999909,1,3,1,3,3,0,0.2599999999999909,1,0.2599999999999909,74.4376278118609
889,108.21,0.0,0.0,0,2,3,1,3,3,0.0,0,0.0,72.16035634743872
890,107.92,-0.0026835716840568065,-0.28999999999999204,-1,1,2,3,1,3,0.28999999999999204,0,-0.0,68.36734693877553
891,107.87,-0.0004634135121627797,-0.04999999999999716,-1,1,1,2,3,1,0.04999999999999716,0,-0.0,64.76426799007452
892,108.0,0.0012044287368818672,0.12999999999999545,1,1,1,1,2,3,0.12999999999999545,1,0.12999999999999545,66.04938271604935
893,107.26,-0.006875433569440482,-0.7399999999999949,-1,2,1,1,1,2,0.7399999999999949,0,-0.0,68.0661577608143
894,107.84,0.005392853609217854,0.5799999999999983,1,0,2,1,1,1,0.5799999999999983,1,0.5799999999999983,67.7377892030849
895,107.81,-0.000278228612970397,-0.030000000000001137,-1,2,0,2,1,1,0.030000000000001137,0,-0.0,66.9270833333334
896,107.8,-9.276007612983335e-05,-0.010000000000005116,-1,1,2,0,2,1,0.010000000000005116,0,-0.0,63.362068965517246
897,106.8,-0.009319731948802366,-1.0,-1,1,1,2,0,2,1.0,0,-0.0,62.99999999999996
898,106.15,-0.006104738376829237,-0.6499999999999915,-1,0,1,1,2,0,0.6499999999999915,0,-0.0,48.815165876777314
899,106.21,0.0005650781841831147,0.05999999999998806,1,1,0,1,1,2,0.05999999999998806,1,0.05999999999998806,38.40304182509488
900,106.12,-0.0008477370639092188,-0.0899999999999892,-1,2,1,0,1,1,0.0899999999999892,0,-0.0,41.39344262295085
901,105.89,-0.0021697098271758466,-0.23000000000000398,-1,1,2,1,0,1,0.23000000000000398,0,-0.0,24.999999999999655
902,106.72,0.007807762724950576,0.8299999999999983,1,1,1,2,1,0,0.8299999999999983,1,0.8299999999999983,34.11513859275044
903,106.77,0.00046840602289739236,0.04999999999999716,1,3,1,1,2,1,0.04999999999999716,1,0.04999999999999716,34.81012658227836
904,107.17,0.0037393705346947226,0.4000000000000057,1,2,3,1,1,2,0.4000000000000057,1,0.4000000000000057,42.26804123711335
905,107.5,0.0030744888428118097,0.3299999999999983,1,2,2,3,1,1,0.3299999999999983,1,0.3299999999999983,46.3937621832358
906,106.75,-0.007001195458983588,-0.75,-1,2,2,2,3,1,0.75,0,-0.0,39.13043478260864
907,107.06,0.002899772856501268,0.3100000000000023,1,0,2,2,2,3,0.3100000000000023,1,0.3100000000000023,48.12030075187966
908,106.38,-0.006371835651063741,-0.6800000000000068,-1,2,0,2,2,2,0.6800000000000068,0,-0.0,36.53136531365303
909,106.13,-0.0023528315404404425,-0.25,-1,0,2,0,2,2,0.25,0,-0.0,35.10638297872331
910,104.7,-0.013565639897239848,-1.4299999999999926,-1,1,0,2,0,2,1.4299999999999926,0,-0.0,28.04532577903679
911,105.12,0.004003436859809159,0.4200000000000017,1,0,1,0,2,0,0.4200000000000017,1,0.4200000000000017,37.03703703703704
912,106.27,0.010880470648303414,1.1499999999999915,1,2,0,1,0,2,1.1499999999999915,1,1.1499999999999915,50.85959885386813
913,106.94,0.006284904135981836,0.6700000000000017,1,3,2,0,1,0,0.6700000000000017,1,0.6700000000000017,54.80895915678528
914,106.43,-0.0047804374676324556,-0.5099999999999909,-1,3,3,2,0,1,0.5099999999999909,0,-0.0,51.93508114856431
915,107.32,0.008327533504470228,0.8899999999999864,1,1,3,3,2,0,0.8899999999999864,1,0.8899999999999864,58.2468281430219
916,107.89,0.005297164005825339,0.5700000000000074,1,3,1,3,3,2,0.5700000000000074,1,0.5700000000000074,56.95600475624259
917,107.32,-0.005297164005825426,-0.5700000000000074,-1,2,3,1,3,3,0.5700000000000074,0,-0.0,53.07950727883537
918,107.88,0.00520447271410588,0.5600000000000023,1,1,2,3,1,3,0.5600000000000023,1,0.5600000000000023,53.905390539053876
919,107.77,-0.0010201716627888527,-0.10999999999999943,-1,2,1,2,3,1,0.10999999999999943,0,-0.0,51.52198421645996
920,107.45,-0.002973703520220777,-0.3199999999999932,-1,1,2,1,2,3,0.3199999999999932,0,-0.0,54.14691943127965
921,108.09,0.005938590339592118,0.6400000000000006,1,1,1,2,1,2,0.6400000000000006,1,0.6400000000000006,55.87229190421894
922,108.12,0.0002775079801353821,0.030000000000001137,1,2,1,1,2,1,0.030000000000001137,1,0.030000000000001137,60.7142857142858
923,107.9,-0.0020368491441578674,-0.21999999999999886,-1,2,2,1,1,2,0.21999999999999886,0,-0.0,60.93943139678625
924,107.74,-0.0014839550117014108,-0.1600000000000108,-1,1,2,2,1,1,0.1600000000000108,0,-0.0,72.28739002932546
925,108.26,0.004814824116444179,0.5200000000000102,1,1,1,2,2,1,0.5200000000000102,1,0.5200000000000102,72.6878612716763
926,108.34,0.000738688860920995,0.0799999999999983,1,2,1,1,2,2,0.0799999999999983,1,0.0799999999999983,67.69230769230774
927,109.78,0.013203932891990386,1.4399999999999977,1,2,2,1,1,2,1.4399999999999977,1,1.4399999999999977,71.45015105740183
928,109.43,-0.0031932876913914935,-0.3499999999999943,-1,3,2,2,1,1,0.3499999999999943,0,-0.0,73.21981424148603
929,110.2,0.007011821288462537,0.769999999999996,1,1,3,2,2,1,0.769999999999996,1,0.769999999999996,72.71293375394322
930,110.05,-0.0013620887463434736,-0.15000000000000568,-1,3,1,3,2,2,0.15000000000000568,0,-0.0,68.24324324324317
931,109.26,-0.007204445004899063,-0.789999999999992,-1,1,3,1,3,2,0.789999999999992,0,-0.0,65.79804560260595
932,109.52,0.0023768180126217727,0.2599999999999909,1,0,1,3,1,3,0.2599999999999909,1,0.2599999999999909,64.04109589041099
933,109.73,0.0019156220225144942,0.21000000000000796,1,2,0,1,3,1,0.21000000000000796,1,0.21000000000000796,66.49831649831658
934,110.5,0.006992717955099684,0.769999999999996,1,2,2,0,1,3,0.769999999999996,1,0.769999999999996,73.86541471048511
935,110.11,-0.0035356548323077553,-0.39000000000000057,-1,3,2,2,0,1,0.39000000000000057,0,-0.0,66.44951140065143
936,109.71,-0.0036393452961002806,-0.4000000000000057,-1,1,3,2,2,0,0.4000000000000057,0,-0.0,62.211981566820185
937,109.85,0.0012752780012195719,0.14000000000000057,1,1,1,3,2,2,0.14000000000000057,1,0.14000000000000057,65.16329704510098
938,108.43,-0.013010995346528569,-1.4199999999999875,-1,2,1,1,3,2,1.4199999999999875,0,-0.0,54.4863459037712
939,110.04,0.014739132572283193,1.6099999999999994,1,0,2,1,1,3,1.6099999999999994,1,1.6099999999999994,60.136674259681136
940,109.29,-0.006839036367791695,-0.75,-1,3,0,2,1,1,0.75,0,-0.0,55.026455026455054
941,109.59,0.0027412297867186984,0.29999999999999716,1,0,3,0,2,1,0.29999999999999716,1,0.29999999999999716,48.85679903730446
942,109.48,-0.0010042453028224687,-0.10999999999999943,-1,2,0,3,0,2,0.10999999999999943,0,-0.0,50.30978934324657
943,109.48,0.0,0.0,0,1,2,0,3,0,0.0,0,0.0,45.06849315068492
944,108.81,-0.006138642209557685,-0.6700000000000017,-1,1,1,2,0,3,0.6700000000000017,0,-0.0,42.07161125319694
945,108.14,-0.00617655800906188,-0.6700000000000017,-1,1,1,1,2,0,0.6700000000000017,0,-0.0,42.72727272727269
946,108.6,0.004244723545976165,0.45999999999999375,1,0,1,1,1,2,0.45999999999999375,1,0.45999999999999375,44.1772151898734
