,close,return,realreturn,direction,lag1,lag2,lag3,lag4,lag5
941,109.59,0.0027412297867186984,0.29999999999999716,1,-0.006839036367791695,0.014739132572283193,-0.013010995346528569,0.0012752780012195719,-0.0036393452961002806
942,109.48,-0.0010042453028224687,-0.10999999999999943,-1,0.0027412297867186984,-0.006839036367791695,0.014739132572283193,-0.013010995346528569,0.0012752780012195719
943,109.48,0.0,0.0,0,-0.0010042453028224687,0.0027412297867186984,-0.006839036367791695,0.014739132572283193,-0.013010995346528569
944,108.81,-0.006138642209557685,-0.6700000000000017,-1,0.0,-0.0010042453028224687,0.0027412297867186984,-0.006839036367791695,0.014739132572283193
945,108.14,-0.00617655800906188,-0.6700000000000017,-1,-0.006138642209557685,0.0,-0.0010042453028224687,0.0027412297867186984,-0.006839036367791695
946,108.6,0.004244723545976165,0.45999999999999375,1,-0.00617655800906188,-0.006138642209557685,0.0,-0.0010042453028224687,0.0027412297867186984
947,108.28,-0.0029509427537345334,-0.3199999999999932,-1,0.004244723545976165,-0.00617655800906188,-0.006138642209557685,0.0,-0.0010042453028224687
948,107.06,-0.01133103978086519,-1.2199999999999989,-1,-0.0029509427537345334,0.004244723545976165,-0.00617655800906188,-0.006138642209557685,0.0
949,107.21,0.0014001029029130775,0.14999999999999147,1,-0.01133103978086519,-0.0029509427537345334,0.004244723545976165,-0.00617655800906188,-0.006138642209557685
950,108.26,0.009746213500683481,1.0500000000000114,1,0.0014001029029130775,-0.01133103978086519,-0.0029509427537345334,0.004244723545976165,-0.00617655800906188
951,106.8,-0.013577814842737472,-1.460000000000008,-1,0.009746213500683481,0.0014001029029130775,-0.01133103978086519,-0.0029509427537345334,0.004244723545976165
952,107.68,0.008205939370323406,0.8800000000000097,1,-0.013577814842737472,0.009746213500683481,0.0014001029029130775,-0.01133103978086519,-0.0029509427537345334
953,107.15,-0.004934143976831632,-0.5300000000000011,-1,0.008205939370323406,-0.013577814842737472,0.009746213500683481,0.0014001029029130775,-0.01133103978086519
954,107.87,0.006697076467751616,0.7199999999999989,1,-0.004934143976831632,0.008205939370323406,-0.013577814842737472,0.009746213500683481,0.0014001029029130775
955,104.65,-0.030305349495328922,-3.219999999999999,-1,0.006697076467751616,-0.004934143976831632,0.008205939370323406,-0.013577814842737472,0.009746213500683481
956,105.65,0.009510295170056866,1.0,1,-0.030305349495328922,0.006697076467751616,-0.004934143976831632,0.008205939370323406,-0.013577814842737472
957,104.63,-0.00970142666910989,-1.0200000000000102,-1,0.009510295170056866,-0.030305349495328922,0.006697076467751616,-0.004934143976831632,0.008205939370323406
958,105.43,0.00761690819590255,0.8000000000000114,1,-0.00970142666910989,0.009510295170056866,-0.030305349495328922,0.006697076467751616,-0.004934143976831632
959,107.24,0.017022087778900085,1.809999999999988,1,0.00761690819590255,-0.00970142666910989,0.009510295170056866,-0.030305349495328922,0.006697076467751616
960,105.5,-0.01635836045163727,-1.7399999999999949,-1,0.017022087778900085,0.00761690819590255,-0.00970142666910989,0.009510295170056866,-0.030305349495328922
961,105.55,0.0004738213782084904,0.04999999999999716,1,-0.01635836045163727,0.017022087778900085,0.00761690819590255,-0.00970142666910989,0.009510295170056866
962,106.1,0.005197271325607887,0.5499999999999972,1,0.0004738213782084904,-0.01635836045163727,0.017022087778900085,0.00761690819590255,-0.00970142666910989
963,106.55,0.004232312924688706,0.45000000000000284,1,0.005197271325607887,0.0004738213782084904,-0.01635836045163727,0.017022087778900085,0.00761690819590255
964,106.13,-0.003949600770894989,-0.4200000000000017,-1,0.004232312924688706,0.005197271325607887,0.0004738213782084904,-0.01635836045163727,0.017022087778900085
965,104.16,-0.01873657931347196,-1.9699999999999989,-1,-0.003949600770894989,0.004232312924688706,0.005197271325607887,0.0004738213782084904,-0.01635836045163727
966,106.1,0.0184538671596784,1.9399999999999977,1,-0.01873657931347196,-0.003949600770894989,0.004232312924688706,0.005197271325607887,0.0004738213782084904
967,105.7,-0.0037771527437454374,-0.3999999999999915,-1,0.0184538671596784,-0.01873657931347196,-0.003949600770894989,0.004232312924688706,0.005197271325607887
968,105.32,-0.003601558248083373,-0.38000000000000966,-1,-0.0037771527437454374,0.0184538671596784,-0.01873657931347196,-0.003949600770894989,0.004232312924688706
969,105.14,-0.0017105392368065425,-0.1799999999999926,-1,-0.003601558248083373,-0.0037771527437454374,0.0184538671596784,-0.01873657931347196,-0.003949600770894989
970,101.8,-0.0322826912748797,-3.3400000000000034,-1,-0.0017105392368065425,-0.003601558248083373,-0.0037771527437454374,0.0184538671596784,-0.01873657931347196
971,101.47,-0.003246915825430844,-0.3299999999999983,-1,-0.0322826912748797,-0.0017105392368065425,-0.003601558248083373,-0.0037771527437454374,0.0184538671596784
972,99.12,-0.023431950970104427,-2.3499999999999943,-1,-0.003246915825430844,-0.0322826912748797,-0.0017105392368065425,-0.003601558248083373,-0.0037771527437454374
973,99.81,0.006937141377607977,0.6899999999999977,1,-0.023431950970104427,-0.003246915825430844,-0.0322826912748797,-0.0017105392368065425,-0.003601558248083373
974,100.26,0.004498433136862371,0.45000000000000284,1,0.006937141377607977,-0.023431950970104427,-0.003246915825430844,-0.0322826912748797,-0.0017105392368065425
975,102.0,0.01720600144891373,1.7399999999999949,1,0.004498433136862371,0.006937141377607977,-0.023431950970104427,-0.003246915825430844,-0.0322826912748797
976,102.07,0.0006860391311359904,0.06999999999999318,1,0.01720600144891373,0.004498433136862371,0.006937141377607977,-0.023431950970104427,-0.003246915825430844
977,99.94,-0.021088846499348064,-2.1299999999999955,-1,0.0006860391311359904,0.01720600144891373,0.004498433136862371,0.006937141377607977,-0.023431950970104427
978,101.57,0.016178210035350794,1.6299999999999955,1,-0.021088846499348064,0.0006860391311359904,0.01720600144891373,0.004498433136862371,0.006937141377607977
979,101.44,-0.0012807252624939289,-0.12999999999999545,-1,0.016178210035350794,-0.021088846499348064,0.0006860391311359904,0.01720600144891373,0.004498433136862371
980,101.84,0.003935463560235262,0.4000000000000057,1,-0.0012807252624939289,0.016178210035350794,-0.021088846499348064,0.0006860391311359904,0.01720600144891373
981,100.13,-0.01693361252943974,-1.710000000000008,-1,0.003935463560235262,-0.0012807252624939289,0.016178210035350794,-0.021088846499348064,0.0006860391311359904
982,97.64,-0.02518209619495201,-2.489999999999995,-1,-0.01693361252943974,0.003935463560235262,-0.0012807252624939289,0.016178210035350794,-0.021088846499348064
983,97.34,-0.003077241119451034,-0.29999999999999716,-1,-0.02518209619495201,-0.01693361252943974,0.003935463560235262,-0.0012807252624939289,0.016178210035350794
984,94.6,-0.02855252834747573,-2.740000000000009,-1,-0.003077241119451034,-0.02518209619495201,-0.01693361252943974,0.003935463560235262,-0.0012807252624939289
985,92.77,-0.01953416439265249,-1.8299999999999983,-1,-0.02855252834747573,-0.003077241119451034,-0.02518209619495201,-0.01693361252943974,0.003935463560235262
